,Unnamed: 0,CID,CanonicalSMILES,IUPACName,INTENSITY,PLEASANTNESS,EDIBLE ,BAKERY ,SWEET ,FRUIT ,FISH,GARLIC ,SPICES ,COLD,SOUR ,BURNT ,ACID ,WARM ,MUSKY ,SWEATY ,AMMONIA/URINOUS,DECAYED,WOOD ,GRASS ,FLOWER ,CHEMICAL 
21,21,7635,CCCCC(CC)COC(=O)C,2-ethylhexyl acetate,38.70909090909091,36.67272727272727,2.272727272727273,1.3454545454545457,5.090909090909091,1.4,1.0727272727272728,1.2181818181818185,3.5636363636363635,1.5818181818181818,4.254545454545455,5.909090909090909,5.109090909090909,4.418181818181818,5.2727272727272725,2.0727272727272728,0.3454545454545454,0.8363636363636363,3.690909090909091,3.272727272727273,3.163636363636364,14.654545454545454
22,22,637758,CCOC(=O)C=CC1=CC=CC=C1,ethyl (E)-3-phenylprop-2-enoate,52.56363636363636,46.8,8.127272727272727,1.7636363636363637,13.945454545454544,14.927272727272728,0.0181818181818181,0.0181818181818181,4.1454545454545455,2.5454545454545454,5.545454545454546,1.7636363636363637,3.872727272727273,3.0727272727272728,2.090909090909091,2.872727272727273,2.163636363636364,3.5636363636363635,0.0727272727272727,1.2181818181818185,5.454545454545454,10.10909090909091
23,23,7654,CC(=O)OCCC1=CC=CC=C1,2-phenylethyl acetate,60.92727272727273,53.85454545454545,1.981818181818182,0.2545454545454545,10.50909090909091,3.109090909090909,0.0181818181818181,1.5272727272727271,3.381818181818182,4.781818181818182,5.327272727272727,3.2,3.7454545454545456,4.181818181818182,3.6,2.109090909090909,2.381818181818182,1.5454545454545454,1.018181818181818,1.1272727272727272,13.872727272727271,11.581818181818182
24,24,7657,C1=CC=C(C=C1)COCC2=CC=CC=C2,phenylmethoxymethylbenzene,75.74545454545455,67.81818181818181,13.327272727272728,8.10909090909091,29.181818181818183,12.818181818181818,0.0181818181818181,1.1090909090909091,4.872727272727273,2.7818181818181817,2.527272727272728,0.5272727272727272,3.8,4.6909090909090905,2.345454545454545,0.7090909090909091,1.8909090909090909,2.309090909090909,3.163636363636364,0.5272727272727272,9.38181818181818,10.563636363636364
25,25,61005,CC(C)C(=O)OCCOC1=CC=CC=C1,2-phenoxyethyl 2-methylpropanoate,52.27272727272727,39.0,2.163636363636364,0.0,9.290909090909093,0.6,0.0,0.2181818181818181,3.1272727272727274,2.327272727272727,3.654545454545455,2.2363636363636363,7.890909090909091,3.345454545454545,5.381818181818182,0.6,5.618181818181818,3.381818181818182,3.2181818181818183,0.9272727272727272,5.418181818181818,17.454545454545453
26,26,7695,CC(=O)OCC1=CC=C(C=C1)OC,(4-methoxyphenyl)methyl acetate,51.8,60.92727272727273,6.181818181818182,2.4,21.454545454545453,11.090909090909092,0.0181818181818181,0.3636363636363636,2.981818181818182,3.0727272727272728,4.181818181818182,0.1272727272727272,1.2545454545454546,5.4363636363636365,2.4545454545454546,0.0181818181818181,0.0181818181818181,0.4181818181818181,0.0181818181818181,1.018181818181818,8.418181818181818,10.054545454545456
27,27,5315892,C1=CC=C(C=C1)C=CCO,(E)-3-phenylprop-2-en-1-ol,73.0909090909091,45.654545454545456,7.2,8.690909090909091,17.527272727272727,6.9818181818181815,0.0,0.9636363636363636,14.563636363636364,1.290909090909091,8.163636363636364,3.1818181818181817,1.9090909090909087,6.781818181818182,7.636363636363637,4.163636363636364,2.8545454545454545,5.4363636363636365,1.5272727272727271,1.2,6.345454545454546,12.018181818181818
28,28,7720,CCCCC(CC)CO,2-ethylhexan-1-ol,78.23636363636363,19.0,3.0,0.0181818181818181,2.690909090909091,1.709090909090909,1.963636363636364,5.527272727272727,2.345454545454545,1.490909090909091,12.545454545454543,7.290909090909091,6.836363636363636,3.4727272727272727,9.163636363636364,7.618181818181818,6.418181818181818,6.6909090909090905,0.509090909090909,2.418181818181818,1.0909090909090908,17.472727272727273
30,30,5363233,CCCCCCC=CC(=O)C,(E)-dec-3-en-2-one,59.47272727272728,30.78181818181818,1.490909090909091,0.0,3.1818181818181817,0.2909090909090909,1.1454545454545455,1.509090909090909,4.836363636363636,6.454545454545454,2.418181818181818,10.309090909090909,8.309090909090909,4.0181818181818185,6.654545454545454,2.163636363636364,5.127272727272727,1.5454545454545454,6.090909090909091,4.054545454545455,1.3454545454545457,13.89090909090909
31,31,61523,C1=CC=C(C=C1)CCCCCO,5-phenylpentan-1-ol,48.54545454545455,48.70909090909091,1.4181818181818182,1.8545454545454545,11.236363636363636,6.2,0.7272727272727273,0.4727272727272727,2.672727272727273,1.4,3.163636363636364,3.672727272727273,4.181818181818182,4.818181818181818,7.309090909090909,1.9090909090909087,2.2363636363636363,0.0909090909090909,0.6,4.254545454545455,6.127272727272727,9.818181818181818
33,33,7761,CCOC(=O)CC(=O)OCC,diethyl propanedioate,57.10909090909091,71.7090909090909,21.05454545454545,6.0181818181818185,31.78181818181818,22.63636363636364,0.0181818181818181,0.0181818181818181,1.1272727272727272,3.145454545454545,2.8545454545454545,0.4727272727272727,1.7636363636363637,5.418181818181818,1.0727272727272728,0.0181818181818181,0.0181818181818181,1.0,0.0181818181818181,0.9090909090909092,6.963636363636364,3.945454545454545
35,35,7765,CCOC(C)OCC,"1,1-diethoxyethane",37.16363636363637,32.49090909090909,2.8363636363636364,3.090909090909091,5.090909090909091,1.4181818181818182,0.6181818181818182,1.181818181818182,1.8363636363636364,2.163636363636364,1.9090909090909087,3.8,3.0727272727272728,3.8,4.163636363636364,1.0727272727272728,2.6545454545454548,0.6,1.5636363636363635,1.4181818181818182,0.5272727272727272,11.290909090909093
36,36,7768,C1CCC(=O)NCC1,azepan-2-one,20.01818181818182,30.12727272727273,0.6,0.8181818181818182,2.909090909090909,0.2909090909090909,0.2727272727272727,0.8727272727272727,0.2363636363636363,5.036363636363636,6.6,2.672727272727273,2.418181818181818,2.0545454545454547,4.509090909090909,1.4545454545454546,2.890909090909091,3.890909090909091,1.9090909090909087,0.8545454545454545,3.8181818181818175,7.309090909090909
38,38,1549026,CC(=CCCC(=CCOC(=O)C)C)C,"[(2E)-3,7-dimethylocta-2,6-dienyl] acetate",8.581818181818182,28.672727272727272,2.872727272727273,2.4909090909090907,4.672727272727273,1.3636363636363635,0.3454545454545454,0.4909090909090909,0.2,0.9090909090909092,4.327272727272727,2.109090909090909,0.2909090909090909,2.2181818181818183,2.327272727272727,1.0,1.3636363636363635,1.6,1.981818181818182,0.0,1.0363636363636364,4.745454545454545
39,39,61527,CC1=CC(=C(O1)C)C(=O)C,"1-(2,5-dimethylfuran-3-yl)ethanone",60.83636363636364,29.29090909090909,2.636363636363636,3.1272727272727274,8.10909090909091,0.9636363636363636,0.6181818181818182,1.6363636363636365,3.363636363636364,2.018181818181818,2.7818181818181817,6.509090909090909,1.6727272727272726,4.4,7.636363636363637,3.327272727272727,5.054545454545455,5.890909090909091,4.672727272727273,2.418181818181818,0.9636363636363636,7.927272727272728
40,40,235414,C1CCCCCCCOC(=O)CCCCCC1,oxacyclohexadecan-2-one,53.92727272727273,69.50909090909092,1.2727272727272727,2.5454545454545454,24.563636363636363,3.090909090909091,0.0181818181818181,0.0181818181818181,2.109090909090909,1.309090909090909,0.0181818181818181,0.0181818181818181,0.8,7.945454545454545,2.8363636363636364,0.8,0.5272727272727272,1.181818181818182,2.109090909090909,2.4,20.454545454545453,9.78181818181818
41,41,7792,CC(C)CCCC(C)CCO,"3,7-dimethyloctan-1-ol",73.38181818181818,39.49090909090909,0.0,0.0,9.545454545454543,6.745454545454545,0.0,0.0181818181818181,3.9272727272727272,7.581818181818182,4.4,0.8363636363636363,5.236363636363636,2.1818181818181817,2.7818181818181817,2.018181818181818,5.563636363636364,3.4363636363636365,3.890909090909091,0.6727272727272727,7.581818181818182,21.09090909090909
42,42,637566,CC(=CCCC(=CCO)C)C,"(2E)-3,7-dimethylocta-2,6-dien-1-ol",70.45454545454545,58.09090909090909,3.2545454545454544,1.8363636363636364,13.927272727272728,7.418181818181818,0.0,2.2,6.1454545454545455,3.418181818181818,5.072727272727272,3.690909090909091,3.5636363636363635,2.0545454545454547,7.090909090909091,1.4545454545454546,2.8,1.945454545454545,5.2727272727272725,6.1454545454545455,6.872727272727273,15.745454545454546
43,43,643820,CC(=CCCC(=CCO)C)C,"(2Z)-3,7-dimethylocta-2,6-dien-1-ol",67.21818181818182,58.054545454545455,5.0181818181818185,5.636363636363637,16.945454545454545,8.581818181818182,0.0181818181818181,1.818181818181818,9.327272727272728,3.8181818181818175,2.581818181818182,2.7818181818181817,5.745454545454545,3.4545454545454546,5.4,0.6363636363636364,2.381818181818182,0.9272727272727272,1.2,3.872727272727273,6.963636363636364,11.054545454545456
44,44,7795,CCCC(=O)OCCC(C)C,3-methylbutyl butanoate,58.8,48.92727272727273,5.4363636363636365,3.418181818181818,25.07272727272728,14.836363636363636,0.7818181818181819,0.2909090909090909,3.418181818181818,3.109090909090909,6.836363636363636,1.3272727272727274,1.6727272727272726,3.8,2.381818181818182,1.5454545454545454,2.5454545454545454,0.8363636363636363,1.1272727272727272,0.4181818181818181,8.254545454545454,9.436363636363636
45,45,7797,CCCCCCC(=O)OCC,ethyl heptanoate,64.10909090909091,58.07272727272727,10.127272727272729,3.7818181818181817,25.92727272727273,17.654545454545456,0.0181818181818181,0.0363636363636363,3.4909090909090907,1.818181818181818,5.181818181818182,0.3636363636363636,3.1818181818181817,3.272727272727273,1.1636363636363636,0.0181818181818181,1.9090909090909087,1.509090909090909,0.2909090909090909,0.8909090909090909,8.781818181818181,8.563636363636364
46,46,7799,CCCCCCCC(=O)OCC,ethyl octanoate,51.67272727272727,62.61818181818182,7.763636363636364,0.8181818181818182,23.0,15.672727272727272,1.509090909090909,2.0545454545454547,3.890909090909091,2.309090909090909,3.7818181818181817,0.3454545454545454,1.3818181818181818,4.709090909090909,1.5636363636363635,0.5636363636363636,0.0545454545454545,1.3454545454545457,1.2363636363636363,2.2181818181818183,8.163636363636364,5.0181818181818185
47,47,7803,CCCOC(=O)CC,propyl propanoate,68.2,42.0,1.490909090909091,0.0909090909090909,15.163636363636364,3.981818181818182,0.4181818181818181,0.9636363636363636,2.145454545454545,4.945454545454545,3.581818181818182,2.036363636363636,9.10909090909091,5.8,2.290909090909091,2.381818181818182,4.509090909090909,2.709090909090909,0.9090909090909092,1.4545454545454546,4.490909090909091,28.01818181818182
49,49,7820,COC(=O)CCC(=O)OC,dimethyl butanedioate,56.30909090909091,43.72727272727273,9.836363636363636,1.8363636363636364,13.454545454545457,6.163636363636364,0.0,0.5818181818181818,2.4,2.981818181818182,4.181818181818182,2.0727272727272728,6.418181818181818,4.472727272727273,2.8363636363636364,1.981818181818182,4.036363636363636,2.036363636363636,0.2909090909090909,3.0727272727272728,5.163636363636364,20.963636363636365
50,50,246728,CCCCCC(=O)CC,octan-3-one,67.14545454545454,49.09090909090909,9.21818181818182,2.2181818181818183,20.47272727272728,13.4,0.0181818181818181,1.8363636363636364,2.5090909090909093,1.2363636363636363,7.909090909090909,1.7636363636363637,4.636363636363637,3.0727272727272728,4.9818181818181815,2.909090909090909,2.672727272727273,2.672727272727273,6.581818181818182,0.9636363636363636,3.727272727272727,12.036363636363635
51,51,7824,CCCCCC(=O)OC,methyl hexanoate,67.10909090909091,55.18181818181818,15.290909090909093,2.145454545454545,26.23636363636364,13.472727272727273,0.5454545454545454,0.5818181818181818,2.2545454545454544,2.090909090909091,9.78181818181818,0.2727272727272727,4.381818181818182,3.872727272727273,2.4909090909090907,1.0909090909090908,3.4727272727272727,1.2363636363636363,0.1272727272727272,2.527272727272728,7.127272727272727,9.745454545454546
52,52,7826,CCCCCCC(=O)OC,methyl heptanoate,44.21818181818182,49.2,7.69090909090909,1.981818181818182,18.70909090909091,11.345454545454546,0.0,1.8363636363636364,3.2545454545454544,6.6,5.672727272727273,3.709090909090909,2.8,1.1272727272727272,0.5818181818181818,1.0363636363636364,1.3818181818181818,1.1636363636363636,0.3272727272727272,6.909090909090909,6.636363636363637,7.745454545454545
53,53,14104,CC1=CC(=C(C=C1)C(C)C)OC,2-methoxy-4-methyl-1-propan-2-ylbenzene,39.67272727272727,38.18181818181818,1.181818181818182,0.8181818181818182,1.5636363636363635,0.0,0.0,1.6363636363636365,10.163636363636364,2.0,2.872727272727273,3.690909090909091,9.018181818181818,4.545454545454546,1.3272727272727274,1.1454545454545455,1.7454545454545454,0.6363636363636364,4.363636363636363,1.3818181818181818,2.1272727272727274,19.10909090909091
54,54,7894,CC(C)CCN,3-methylbutan-1-amine,26.618181818181817,28.527272727272727,2.8363636363636364,2.018181818181818,1.0909090909090908,0.0727272727272727,1.4,2.8363636363636364,1.3272727272727274,0.9636363636363636,4.036363636363636,2.0727272727272728,5.072727272727272,2.963636363636364,6.327272727272727,4.345454545454546,1.3272727272727274,2.1818181818181817,0.7272727272727273,0.5818181818181818,1.6545454545454543,8.436363636363636
56,56,239,C(CN)C(=O)O,3-aminopropanoic acid,28.654545454545456,37.38181818181818,2.4909090909090907,0.4545454545454545,5.4,1.2545454545454546,1.1636363636363636,1.5818181818181818,2.0727272727272728,3.036363636363636,5.563636363636364,2.5636363636363635,2.2181818181818183,1.818181818181818,4.036363636363636,0.5636363636363636,0.1454545454545454,2.2363636363636363,3.5090909090909093,2.0,3.890909090909091,7.072727272727272
57,57,7915,CC(C)OC(=O)C,propan-2-yl acetate,23.327272727272728,27.57272727272728,0.9272727272727272,0.1272727272727272,4.954545454545454,1.5272727272727271,0.0,1.1090909090909091,2.890909090909091,4.209090909090909,2.881818181818182,0.8090909090909091,3.636363636363636,2.0,2.3181818181818183,0.6363636363636364,1.2636363636363637,0.9818181818181818,0.5272727272727272,1.0454545454545454,4.136363636363637,14.60909090909091
58,58,7916,CC(=C)OC(=O)C,prop-1-en-2-yl acetate,13.818181818181818,23.87272727272727,2.5636363636363635,1.6727272727272726,3.309090909090909,1.1636363636363636,0.6545454545454545,1.8909090909090909,3.5090909090909093,0.509090909090909,7.181818181818182,0.8181818181818182,0.2545454545454545,2.163636363636364,4.0181818181818185,0.9454545454545454,0.0181818181818181,1.3818181818181818,0.5636363636363636,0.109090909090909,1.509090909090909,0.4909090909090909
59,59,7921,CC1CCC(=O)O1,5-methyloxolan-2-one,17.636363636363637,33.61818181818182,4.2,5.0,7.709090909090909,0.8181818181818182,0.4909090909090909,1.0,4.254545454545455,1.4545454545454546,0.9454545454545454,0.0,2.381818181818182,3.4363636363636365,2.4,1.963636363636364,1.1454545454545455,0.9454545454545454,0.3272727272727272,0.9454545454545454,0.5636363636363636,3.5636363636363635
60,60,7937,CC1=NC(=CC=C1)C,"2,6-dimethylpyridine",78.05454545454545,29.818181818181817,6.345454545454546,3.0727272727272728,3.363636363636364,0.7272727272727273,4.054545454545455,1.709090909090909,3.5454545454545454,2.4909090909090907,10.709090909090907,8.10909090909091,13.254545454545454,4.345454545454546,6.363636363636363,3.9272727272727272,8.181818181818182,6.890909090909091,4.527272727272727,1.8545454545454545,1.4545454545454546,24.945454545454545
61,61,7967,C1CCC(=O)CC1,cyclohexanone,66.94545454545455,41.27272727272727,2.5454545454545454,0.6272727272727273,8.754545454545454,1.4545454545454546,0.0272727272727272,0.0181818181818181,2.9,7.118181818181818,2.6,2.909090909090909,10.145454545454545,2.6272727272727274,2.390909090909091,2.6272727272727274,7.436363636363636,1.4545454545454546,0.9454545454545454,0.3090909090909091,1.8909090909090909,25.12727272727273
62,62,7969,C1=CC=C(C=C1)S,benzenethiol,44.94545454545455,17.472727272727273,5.036363636363636,2.8363636363636364,1.2363636363636363,0.7818181818181819,5.8,8.472727272727273,9.690909090909091,0.0,6.727272727272728,5.363636363636363,2.327272727272727,4.763636363636364,7.218181818181818,3.272727272727273,3.854545454545456,6.527272727272727,0.4,0.0,0.9636363636363636,5.4363636363636365
63,63,61024,CCCCCCCCOC(=O)C(C)C,octyl 2-methylpropanoate,18.49090909090909,34.50909090909091,2.018181818181818,2.618181818181818,5.618181818181818,1.6,0.0181818181818181,0.8363636363636363,1.2727272727272727,0.2181818181818181,0.8,0.2727272727272727,0.9818181818181818,1.6181818181818182,4.6909090909090905,0.5272727272727272,1.4363636363636365,0.0181818181818181,1.181818181818182,2.309090909090909,3.872727272727273,4.127272727272727
64,64,8038,CC(C)COC(=O)C,2-methylpropyl acetate,75.85454545454546,55.98181818181818,9.89090909090909,1.6181818181818182,19.05454545454545,10.309090909090909,0.2181818181818181,0.1272727272727272,1.2363636363636363,6.1454545454545455,2.272727272727273,1.2181818181818185,9.309090909090909,0.7272727272727273,1.2727272727272727,0.0545454545454545,4.545454545454546,1.8,0.2,0.0181818181818181,4.072727272727272,26.43636363636364
65,65,7983,CCCCOC(=O)CCC,butyl butanoate,57.90909090909091,38.07272727272727,11.054545454545456,2.727272727272727,17.09090909090909,10.836363636363636,1.4363636363636365,1.8727272727272728,2.4545454545454546,4.3090909090909095,8.636363636363637,2.109090909090909,2.4363636363636365,5.4363636363636365,4.890909090909091,4.290909090909091,4.036363636363636,7.581818181818182,0.0181818181818181,0.0363636363636363,4.363636363636363,8.472727272727273
66,66,61027,CCCCOC(=O)CCCCCCCCC=C,butyl undec-10-enoate,56.0,33.85454545454545,2.1818181818181817,1.9272727272727272,5.963636363636364,2.7454545454545456,3.709090909090909,1.8,3.4,2.727272727272727,5.290909090909091,9.363636363636363,3.309090909090909,10.127272727272729,5.872727272727273,2.4363636363636365,1.690909090909091,3.4363636363636365,4.254545454545455,0.1636363636363636,0.4363636363636363,11.436363636363636
68,68,7997,CCCOC(=O)C,propyl acetate,35.07272727272727,34.763636363636365,1.9272727272727272,0.0,3.418181818181818,0.0909090909090909,0.1272727272727272,0.109090909090909,2.2181818181818183,2.309090909090909,5.872727272727273,0.2,8.163636363636364,1.7272727272727273,2.109090909090909,0.5636363636363636,8.218181818181819,1.7454545454545454,0.0,1.2363636363636363,4.6,16.454545454545453
69,69,8007,CCCCN,butan-1-amine,7.4,23.09090909090909,2.5636363636363635,1.8,3.945454545454545,1.3454545454545457,0.5272727272727272,1.5818181818181818,3.2363636363636363,1.6181818181818182,1.290909090909091,0.9272727272727272,1.6363636363636365,1.6545454545454543,1.8545454545454545,1.0545454545454545,2.381818181818182,0.0181818181818181,1.8,0.0,3.1818181818181817,3.290909090909091
70,70,8025,CCOC=O,ethyl formate,42.23636363636364,29.43636363636364,2.145454545454545,0.8909090909090909,5.836363636363636,4.0,0.7090909090909091,0.5636363636363636,5.181818181818182,2.872727272727273,2.8181818181818183,2.581818181818182,3.363636363636364,1.709090909090909,5.345454545454546,1.5636363636363635,3.4909090909090907,2.709090909090909,2.163636363636364,4.527272727272727,4.509090909090909,17.072727272727274
72,72,1110,C(CC(=O)O)C(=O)O,butanedioic acid,36.92727272727273,27.69090909090909,0.9272727272727272,0.0909090909090909,3.654545454545455,2.163636363636364,1.4727272727272729,3.9272727272727272,1.181818181818182,1.9272727272727272,11.090909090909092,3.636363636363636,3.7454545454545456,1.709090909090909,11.727272727272728,7.509090909090909,1.8,1.490909090909091,2.527272727272728,0.3818181818181818,0.1272727272727272,8.854545454545455
73,73,444972,C(=CC(=O)O)C(=O)O,(E)-but-2-enedioic acid,50.25454545454546,31.49090909090909,3.4727272727272727,0.0363636363636363,4.945454545454545,1.709090909090909,0.1454545454545454,1.4545454545454546,3.2,1.8363636363636364,11.0,4.509090909090909,1.8545454545454545,3.4909090909090907,6.636363636363637,5.672727272727273,2.9272727272727272,3.709090909090909,2.690909090909091,1.490909090909091,0.9272727272727272,8.636363636363637
