CID,CanonicalSMILES,IUPACName,INTENSITY,PLEASANTNESS,EDIBLE ,BAKERY ,SWEET ,FRUIT ,FISH,GARLIC ,SPICES ,COLD,SOUR ,BURNT ,ACID ,WARM ,MUSKY ,SWEATY ,AMMONIA/URINOUS,DECAYED,WOOD ,GRASS ,FLOWER ,CHEMICAL 
7583,C1=CC=C(C=C1)OC2=CC=CC=C2,phenoxybenzene,10.781818181818181,18.581818181818182,1.8727272727272728,1.2545454545454546,1.9636363636363636,0.0,0.0,1.7454545454545454,3.709090909090909,0.9272727272727272,0.9090909090909091,0.8909090909090909,0.0,1.7818181818181817,2.0727272727272728,1.3454545454545455,0.0,0.0,3.381818181818182,0.7272727272727273,2.272727272727273,0.41818181818181815
7593,C1=CC=C(C=C1)CC(=O)CC2=CC=CC=C2,"1,3-diphenylpropan-2-one",26.4,32.07272727272727,0.6727272727272727,2.290909090909091,5.9818181818181815,1.309090909090909,0.7636363636363637,1.9090909090909092,1.0545454545454545,1.8545454545454545,4.072727272727272,2.0545454545454547,1.3454545454545455,6.054545454545455,9.381818181818181,4.090909090909091,6.381818181818182,4.763636363636364,1.4545454545454546,1.1272727272727272,0.7636363636363637,4.345454545454546
60998,CC(C)COC(=O)CC1=CC=CC=C1,2-methylpropyl 2-phenylacetate,7.4363636363636365,25.69090909090909,1.3272727272727274,1.0,4.8,0.9272727272727272,0.01818181818181818,0.6727272727272727,1.4545454545454546,3.2181818181818183,1.4181818181818182,1.0545454545454545,1.0363636363636364,1.8727272727272728,3.690909090909091,1.7636363636363637,1.6,1.6181818181818182,2.7636363636363637,1.5454545454545454,4.163636363636364,1.490909090909091
60999,C1=CC=C(C=C1)CC(=O)OCC2=CC=CC=C2,benzyl 2-phenylacetate,17.672727272727272,22.236363636363638,0.9090909090909091,1.5272727272727273,2.6545454545454548,0.0,0.9636363636363636,1.5818181818181818,4.3090909090909095,2.0,4.2727272727272725,2.2,1.5272727272727273,1.981818181818182,2.0,1.8181818181818181,1.7454545454545454,0.14545454545454545,2.6363636363636362,1.509090909090909,0.7454545454545455,1.8181818181818181
7601,C1=CC=C(C=C1)CCOC(=O)CC2=CC=CC=C2,2-phenylethyl 2-phenylacetate,6.2727272727272725,19.21818181818182,0.7090909090909091,1.0363636363636364,2.1454545454545455,0.0,0.7090909090909091,0.0,2.8727272727272726,0.0,3.5090909090909093,0.2727272727272727,1.2,1.8181818181818181,1.1636363636363636,1.1272727272727272,0.4727272727272727,1.6,0.5636363636363636,0.14545454545454545,5.527272727272727,1.5272727272727273
5541,CC(=O)OCC(COC(=O)C)OC(=O)C,"2,3-diacetyloxypropyl acetate",37.74545454545454,32.54545454545455,2.672727272727273,1.1454545454545455,2.1636363636363636,1.7636363636363637,0.6363636363636364,2.8,3.5090909090909093,3.8363636363636364,16.181818181818183,4.345454545454546,12.581818181818182,4.5636363636363635,3.0545454545454547,5.072727272727272,3.381818181818182,4.381818181818182,0.8909090909090909,1.1636363636363636,1.8181818181818181,7.2
7632,CC(C)(CCC1=CC=CC=C1)O,2-methyl-4-phenylbutan-2-ol,4.745454545454545,19.854545454545455,1.709090909090909,0.21818181818181817,3.1818181818181817,0.0,0.7818181818181819,1.1454545454545455,0.5818181818181818,0.8727272727272727,0.7636363636363637,1.1454545454545455,1.709090909090909,1.1636363636363636,0.9272727272727272,0.01818181818181818,0.32727272727272727,0.01818181818181818,1.6181818181818182,0.10909090909090909,1.490909090909091,2.418181818181818
7635,CCCCC(CC)COC(=O)C,2-ethylhexyl acetate,10.290909090909091,21.472727272727273,2.890909090909091,1.2545454545454546,5.0,0.34545454545454546,0.0,1.1636363636363636,1.1818181818181819,1.3272727272727274,2.018181818181818,0.9454545454545454,0.07272727272727272,1.0,0.3090909090909091,0.0,0.07272727272727272,0.2545454545454545,0.01818181818181818,0.34545454545454546,0.45454545454545453,3.709090909090909
637758,CCOC(=O)C=CC1=CC=CC=C1,ethyl (E)-3-phenylprop-2-enoate,36.14545454545455,41.29090909090909,6.454545454545454,1.4181818181818182,15.10909090909091,6.0,0.6363636363636364,1.1636363636363636,1.8545454545454545,1.2,3.018181818181818,2.0727272727272728,1.4727272727272727,4.418181818181818,2.272727272727273,0.6363636363636364,0.7818181818181819,0.03636363636363636,1.5272727272727273,1.1454545454545455,3.709090909090909,5.7272727272727275
7654,CC(=O)OCCC1=CC=CC=C1,2-phenylethyl acetate,22.945454545454545,34.163636363636364,5.454545454545454,0.4,8.363636363636363,0.2545454545454545,0.05454545454545454,0.6909090909090909,2.8,1.5272727272727273,3.327272727272727,2.1454545454545455,3.0727272727272728,1.3636363636363635,2.6,0.7818181818181819,0.7272727272727273,1.0909090909090908,0.32727272727272727,2.018181818181818,4.9818181818181815,3.5272727272727273
7657,C1=CC=C(C=C1)COCC2=CC=CC=C2,phenylmethoxymethylbenzene,15.127272727272727,29.545454545454547,2.5636363636363635,3.7818181818181817,6.1454545454545455,2.0,0.01818181818181818,1.4,2.4545454545454546,0.7090909090909091,3.7454545454545456,2.727272727272727,0.9636363636363636,2.109090909090909,3.709090909090909,0.7272727272727273,1.8909090909090909,1.018181818181818,1.3454545454545455,1.1636363636363636,4.818181818181818,6.4363636363636365
61005,CC(C)C(=O)OCCOC1=CC=CC=C1,2-phenoxyethyl 2-methylpropanoate,11.50909090909091,23.036363636363635,1.509090909090909,1.2,6.0181818181818185,0.9272727272727272,0.5272727272727272,0.43636363636363634,0.8181818181818182,2.5454545454545454,1.8363636363636364,0.14545454545454545,1.2,2.9454545454545453,1.9090909090909092,1.7636363636363637,1.0,0.14545454545454545,2.0727272727272728,1.8,2.5272727272727273,6.381818181818182
7695,CC(=O)OCC1=CC=C(C=C1)OC,(4-methoxyphenyl)methyl acetate,22.472727272727273,34.50909090909091,1.8909090909090909,2.9454545454545453,6.618181818181818,1.5272727272727273,0.16363636363636364,0.8545454545454545,1.9090909090909092,1.5272727272727273,5.509090909090909,2.018181818181818,3.581818181818182,2.963636363636364,9.381818181818181,1.8363636363636364,2.036363636363636,5.254545454545455,2.8545454545454545,0.8363636363636363,3.4727272727272727,6.909090909090909
5315892,C1=CC=C(C=C1)C=CCO,(E)-3-phenylprop-2-en-1-ol,47.236363636363635,34.10909090909091,1.2545454545454546,0.21818181818181817,7.1454545454545455,0.07272727272727272,1.7818181818181817,2.5090909090909093,1.9636363636363636,1.0,9.909090909090908,3.6363636363636362,3.1818181818181817,3.1454545454545455,6.6909090909090905,2.309090909090909,3.8181818181818183,1.8909090909090909,2.4727272727272727,1.018181818181818,11.254545454545454,6.5636363636363635
7720,CCCCC(CC)CO,2-ethylhexan-1-ol,42.81818181818182,21.654545454545456,3.5090909090909093,2.3454545454545452,2.5272727272727273,0.10909090909090909,1.9636363636363636,2.2363636363636363,1.018181818181818,2.1636363636363636,9.236363636363636,2.5272727272727273,3.5272727272727273,1.9454545454545455,14.127272727272727,7.345454545454546,4.890909090909091,6.054545454545455,0.34545454545454546,1.6363636363636365,0.45454545454545453,2.890909090909091
7731,CC1=CC=C(C=C1)OC,1-methoxy-4-methylbenzene,36.69090909090909,46.07272727272727,4.109090909090909,2.290909090909091,10.909090909090908,4.872727272727273,1.290909090909091,1.7272727272727273,5.218181818181818,2.890909090909091,4.6,2.018181818181818,2.6,5.4,3.709090909090909,2.727272727272727,3.6363636363636362,1.1818181818181819,2.9272727272727272,3.0545454545454547,12.127272727272727,3.0545454545454547
5363233,CCCCCCC=CC(=O)C,(E)-dec-3-en-2-one,8.254545454545454,17.87272727272727,0.01818181818181818,0.0,1.5818181818181818,0.8181818181818182,0.0,1.1454545454545455,0.07272727272727272,2.709090909090909,2.0545454545454547,0.7636363636363637,1.2,2.0545454545454547,2.036363636363636,1.8363636363636364,1.9090909090909092,2.1636363636363636,2.418181818181818,3.1272727272727274,0.6727272727272727,1.1636363636363636
61523,C1=CC=C(C=C1)CCCCCO,5-phenylpentan-1-ol,6.5636363636363635,21.672727272727272,4.109090909090909,1.509090909090909,4.236363636363636,0.6181818181818182,0.0,0.0,1.8909090909090909,0.0,1.2727272727272727,0.32727272727272727,0.0,1.7636363636363637,1.4727272727272727,0.0,0.0,1.4181818181818182,1.1636363636363636,0.0,3.418181818181818,0.12727272727272726
7749,CCC(=O)OCC,ethyl propanoate,40.18181818181818,23.363636363636363,1.2545454545454546,1.3454545454545455,3.3454545454545452,0.8727272727272727,2.3454545454545452,2.1454545454545455,3.090909090909091,1.7636363636363637,5.4363636363636365,2.1272727272727274,2.327272727272727,4.636363636363637,8.345454545454546,3.8727272727272726,4.072727272727272,1.018181818181818,1.6181818181818182,1.690909090909091,2.5454545454545454,5.8
7761,CCOC(=O)CC(=O)OCC,diethyl propanedioate,21.89090909090909,48.81818181818182,5.945454545454545,5.345454545454546,19.09090909090909,9.6,0.21818181818181817,0.6181818181818182,2.618181818181818,1.9454545454545455,2.9272727272727272,1.3636363636363635,2.2363636363636363,5.290909090909091,1.2181818181818183,0.9818181818181818,0.23636363636363636,1.9272727272727272,1.690909090909091,2.4363636363636365,5.6,4.7272727272727275
7762,CCCC(=O)OCC,ethyl butanoate,41.45454545454545,49.872727272727275,10.163636363636364,3.7818181818181817,20.054545454545455,15.709090909090909,0.7090909090909091,0.7272727272727273,2.3636363636363638,1.0363636363636364,2.8,2.6,1.6363636363636365,4.327272727272727,0.8727272727272727,1.8181818181818181,2.690909090909091,2.2545454545454544,1.0,1.8363636363636364,7.109090909090909,6.327272727272727
7765,CCOC(C)OCC,"1,1-diethoxyethane",27.418181818181818,30.509090909090908,1.1090909090909091,0.6,7.654545454545454,2.7636363636363637,0.0,0.0,1.8181818181818181,3.3636363636363638,3.3454545454545452,1.3454545454545455,2.709090909090909,2.1818181818181817,1.8909090909090909,0.0,2.8727272727272726,0.10909090909090909,0.38181818181818183,0.2727272727272727,3.018181818181818,12.054545454545455
7768,C1CCC(=O)NCC1,azepan-2-one,18.21818181818182,23.8,0.0,0.0,1.1818181818181819,0.01818181818181818,1.7818181818181817,2.0727272727272728,4.654545454545454,2.8181818181818183,2.4909090909090907,1.709090909090909,4.509090909090909,3.2,6.7272727272727275,3.090909090909091,2.8545454545454545,2.8181818181818183,4.9818181818181815,1.3636363636363635,1.3636363636363635,5.072727272727272
7770,CCCC(=O)OCCC,propyl butanoate,26.69090909090909,24.436363636363637,2.1272727272727274,2.2545454545454544,4.836363636363636,0.34545454545454546,2.4363636363636365,2.2,5.672727272727273,1.9636363636363636,7.3090909090909095,3.672727272727273,1.3818181818181818,3.7454545454545456,9.0,9.072727272727272,3.709090909090909,4.236363636363636,2.272727272727273,0.7090909090909091,1.2363636363636363,4.163636363636364
1549026,CC(=CCCC(=CCOC(=O)C)C)C,"[(2E)-3,7-dimethylocta-2,6-dienyl] acetate",11.127272727272727,26.145454545454545,0.509090909090909,2.2363636363636363,1.5818181818181818,1.8,0.9636363636363636,0.12727272727272726,0.16363636363636364,0.9454545454545454,3.8545454545454545,2.1454545454545455,2.5090909090909093,1.7454545454545454,2.4,0.4,1.8727272727272728,0.07272727272727272,0.03636363636363636,2.090909090909091,0.41818181818181815,0.8545454545454545
61527,CC1=CC(=C(O1)C)C(=O)C,"1-(2,5-dimethylfuran-3-yl)ethanone",6.4363636363636365,20.454545454545453,2.290909090909091,0.2909090909090909,2.5090909090909093,0.8363636363636363,0.6545454545454545,1.1636363636363636,2.2,1.0545454545454545,0.6,0.2909090909090909,0.09090909090909091,1.4363636363636363,2.890909090909091,1.0727272727272728,0.09090909090909091,0.05454545454545454,0.0,0.7090909090909091,0.41818181818181815,0.9818181818181818
235414,C1CCCCCCCOC(=O)CCCCCC1,oxacyclohexadecan-2-one,11.290909090909091,26.545454545454547,2.036363636363636,0.09090909090909091,3.8727272727272726,2.272727272727273,0.0,0.0,0.8,4.709090909090909,1.1454545454545455,0.34545454545454546,2.5636363636363635,0.6,2.581818181818182,0.5818181818181818,2.4545454545454546,2.018181818181818,0.6727272727272727,0.0,2.727272727272727,4.581818181818182
7792,CC(C)CCCC(C)CCO,"3,7-dimethyloctan-1-ol",8.818181818181818,15.909090909090908,0.05454545454545454,0.0,0.5454545454545454,0.5818181818181818,0.5636363636363636,1.7636363636363637,0.4909090909090909,1.490909090909091,3.5090909090909093,0.6363636363636364,1.7818181818181817,1.4727272727272727,2.7636363636363637,0.07272727272727272,2.290909090909091,1.5454545454545454,0.23636363636363636,2.672727272727273,0.8,3.8181818181818183
637566,CC(=CCCC(=CCO)C)C,"(2E)-3,7-dimethylocta-2,6-dien-1-ol",30.763636363636362,45.18181818181818,4.1454545454545455,1.8727272727272728,10.127272727272727,6.454545454545454,0.0,1.490909090909091,1.9636363636363636,1.8727272727272728,3.963636363636364,1.2727272727272727,3.7636363636363637,3.290909090909091,1.4727272727272727,1.290909090909091,1.2727272727272727,3.036363636363636,2.5090909090909093,1.0363636363636364,5.872727272727273,8.836363636363636
643820,CC(=CCCC(=CCO)C)C,"(2Z)-3,7-dimethylocta-2,6-dien-1-ol",14.6,29.29090909090909,3.272727272727273,2.581818181818182,4.8545454545454545,4.109090909090909,0.8727272727272727,1.9272727272727272,2.581818181818182,4.890909090909091,3.8727272727272726,0.09090909090909091,2.5636363636363635,1.2363636363636363,1.0727272727272728,0.8545454545454545,3.4909090909090907,1.9272727272727272,1.9272727272727272,0.5454545454545454,3.618181818181818,3.8181818181818183
7795,CCCC(=O)OCCC(C)C,3-methylbutyl butanoate,10.363636363636363,23.145454545454545,2.5272727272727273,2.1818181818181817,1.5636363636363637,0.01818181818181818,0.32727272727272727,2.2,1.7454545454545454,1.709090909090909,3.7636363636363637,1.5272727272727273,0.8909090909090909,0.09090909090909091,2.090909090909091,0.5454545454545454,0.05454545454545454,3.890909090909091,1.490909090909091,4.345454545454546,0.0,3.090909090909091
7797,CCCCCCC(=O)OCC,ethyl heptanoate,27.181818181818183,43.72727272727273,7.036363636363636,3.7818181818181817,14.018181818181818,4.490909090909091,0.9636363636363636,2.1636363636363636,5.927272727272728,1.1272727272727272,3.1454545454545455,1.4363636363636363,0.8363636363636363,7.0,2.036363636363636,0.7454545454545455,0.7090909090909091,0.8181818181818182,1.7636363636363637,1.3272727272727274,8.6,6.545454545454546
7799,CCCCCCCC(=O)OCC,ethyl octanoate,32.27272727272727,42.78181818181818,7.509090909090909,0.16363636363636364,18.818181818181817,8.4,0.01818181818181818,0.01818181818181818,0.4909090909090909,2.0727272727272728,1.8363636363636364,1.2363636363636363,0.9272727272727272,4.181818181818182,0.5818181818181818,0.05454545454545454,0.05454545454545454,0.01818181818181818,1.1818181818181819,3.3454545454545452,7.836363636363636,4.745454545454545
7803,CCCOC(=O)CC,propyl propanoate,9.581818181818182,20.345454545454544,3.290909090909091,0.6909090909090909,4.8545454545454545,0.07272727272727272,0.0,0.5454545454545454,3.618181818181818,2.2181818181818183,1.0909090909090908,0.5454545454545454,1.7272727272727273,0.0,3.2363636363636363,0.9272727272727272,0.0,0.2,2.8363636363636364,0.8545454545454545,3.909090909090909,1.2
2879,CC1=CC=C(C=C1)O,4-methylphenol,61.85454545454545,28.745454545454546,1.4,0.0,1.7818181818181817,1.1454545454545455,0.6727272727272727,0.8545454545454545,1.9636363636363636,2.4,3.6363636363636362,4.8545454545454545,5.418181818181818,4.4363636363636365,9.727272727272727,4.490909090909091,12.618181818181819,8.10909090909091,4.327272727272727,3.7818181818181817,3.618181818181818,22.254545454545454
7820,COC(=O)CCC(=O)OC,dimethyl butanedioate,49.018181818181816,39.67272727272727,2.5454545454545454,0.9818181818181818,9.472727272727273,4.472727272727273,0.10909090909090909,0.03636363636363636,2.2545454545454544,3.4727272727272727,7.5636363636363635,1.6363636363636365,6.181818181818182,3.690909090909091,2.4727272727272727,0.23636363636363636,5.890909090909091,5.236363636363636,0.6545454545454545,1.6181818181818182,2.2181818181818183,19.29090909090909
246728,CCCCCC(=O)CC,octan-3-one,17.963636363636365,36.85454545454545,4.109090909090909,0.23636363636363636,8.945454545454545,3.7454545454545456,0.07272727272727272,0.2,7.927272727272728,5.909090909090909,3.618181818181818,0.509090909090909,0.8909090909090909,1.8727272727272728,3.418181818181818,2.8545454545454545,0.8909090909090909,2.2181818181818183,0.2545454545454545,0.10909090909090909,3.709090909090909,6.254545454545455
7824,CCCCCC(=O)OC,methyl hexanoate,17.727272727272727,30.145454545454545,1.8181818181818181,1.5454545454545454,7.109090909090909,1.5818181818181818,0.16363636363636364,0.8727272727272727,3.7636363636363637,1.9272727272727272,6.054545454545455,1.4363636363636363,3.9454545454545453,1.290909090909091,1.0,0.4,0.9454545454545454,0.7818181818181819,0.6909090909090909,2.8181818181818183,2.709090909090909,8.854545454545455
7826,CCCCCCC(=O)OC,methyl heptanoate,11.036363636363637,27.0,2.1272727272727274,0.21818181818181817,9.345454545454546,5.2727272727272725,1.309090909090909,0.7454545454545455,0.7090909090909091,1.9272727272727272,4.581818181818182,1.490909090909091,0.2545454545454545,1.5272727272727273,4.454545454545454,0.23636363636363636,1.2545454545454546,2.8,3.3636363636363638,2.018181818181818,3.581818181818182,4.418181818181818
14104,CC1=CC(=C(C=C1)C(C)C)OC,2-methoxy-4-methyl-1-propan-2-ylbenzene,7.545454545454546,15.545454545454545,0.8909090909090909,0.23636363636363636,0.6,0.6,0.0,1.509090909090909,3.618181818181818,0.0,0.6,2.581818181818182,0.16363636363636364,2.8727272727272726,0.6545454545454545,0.01818181818181818,0.16363636363636364,2.2363636363636363,0.4727272727272727,0.0,1.7454545454545454,1.5636363636363637
7894,CC(C)CCN,3-methylbutan-1-amine,5.763636363636364,17.6,0.12727272727272726,0.16363636363636364,1.7818181818181817,0.0,0.9454545454545454,1.2,0.6363636363636364,1.6727272727272726,1.0,0.05454545454545454,1.709090909090909,1.3454545454545455,2.4727272727272727,0.2909090909090909,0.8727272727272727,0.0,0.8181818181818182,1.1272727272727272,0.01818181818181818,2.8
264,CCCC(=O)O,butanoic acid,72.6,15.10909090909091,1.7636363636363637,1.2727272727272727,1.4363636363636363,0.01818181818181818,1.5818181818181818,3.418181818181818,4.236363636363636,0.14545454545454545,17.4,3.9272727272727272,3.6,3.963636363636364,16.236363636363638,10.036363636363637,4.381818181818182,12.763636363636364,1.0363636363636364,1.6363636363636365,0.9454545454545454,5.545454545454546
239,C(CN)C(=O)O,3-aminopropanoic acid,20.363636363636363,30.145454545454545,4.581818181818182,2.309090909090909,11.745454545454546,2.890909090909091,0.8909090909090909,3.2,4.963636363636364,0.4,3.036363636363636,1.9636363636363636,0.8,3.5272727272727273,3.1636363636363636,1.1272727272727272,0.8545454545454545,0.32727272727272727,0.12727272727272726,2.327272727272727,5.9818181818181815,2.4727272727272727
7915,CC(C)OC(=O)C,propan-2-yl acetate,9.318181818181818,21.80909090909091,2.190909090909091,1.5454545454545454,2.9727272727272727,0.2545454545454545,0.509090909090909,1.0636363636363637,1.1818181818181819,0.42727272727272725,2.2363636363636363,1.0545454545454545,0.6909090909090909,2.190909090909091,2.4454545454545453,0.7545454545454545,1.4,0.5,1.5272727272727273,4.072727272727272,1.4454545454545455,1.4181818181818182
7916,CC(=C)OC(=O)C,prop-1-en-2-yl acetate,6.836363636363636,16.545454545454547,0.0,0.0,2.618181818181818,0.38181818181818183,0.7636363636363637,1.1272727272727272,0.01818181818181818,3.109090909090909,2.290909090909091,1.1454545454545455,0.9272727272727272,0.43636363636363634,2.309090909090909,0.45454545454545453,0.9636363636363636,2.709090909090909,0.5818181818181818,0.6909090909090909,0.23636363636363636,4.254545454545455
7921,CC1CCC(=O)O1,5-methyloxolan-2-one,5.872727272727273,20.509090909090908,1.3636363636363635,1.4181818181818182,2.672727272727273,0.3090909090909091,0.5636363636363636,1.4181818181818182,0.18181818181818182,0.18181818181818182,2.6363636363636362,0.05454545454545454,0.7636363636363637,2.4545454545454546,4.909090909090909,0.4,0.6545454545454545,0.01818181818181818,1.0,1.3636363636363635,1.4727272727272727,3.0
7937,CC1=NC(=CC=C1)C,"2,6-dimethylpyridine",47.2,30.78181818181818,1.2,0.6181818181818182,2.4545454545454546,0.41818181818181815,1.3272727272727274,1.4545454545454546,3.6,4.090909090909091,5.945454545454545,5.0181818181818185,5.672727272727273,4.454545454545454,3.327272727272727,3.4363636363636365,3.0,5.509090909090909,3.272727272727273,1.7454545454545454,0.8181818181818182,13.454545454545455
7967,C1CCC(=O)CC1,cyclohexanone,9.563636363636364,24.418181818181818,2.2363636363636363,0.8727272727272727,2.409090909090909,0.2636363636363636,0.6454545454545455,2.109090909090909,1.1090909090909091,1.809090909090909,3.0727272727272728,2.1363636363636362,1.3818181818181818,2.1272727272727274,3.2636363636363637,0.6272727272727273,1.1454545454545455,0.9454545454545454,1.4454545454545455,0.7545454545454545,2.463636363636364,6.109090909090909
7969,C1=CC=C(C=C1)S,benzenethiol,4.7272727272727275,15.236363636363636,0.5272727272727272,0.21818181818181817,0.6363636363636364,0.0,0.0,1.4545454545454546,0.9818181818181818,1.1818181818181819,2.6363636363636362,1.1454545454545455,0.0,3.709090909090909,3.727272727272727,1.490909090909091,1.1454545454545455,1.018181818181818,0.7636363636363637,1.5818181818181818,1.2363636363636363,3.272727272727273
