CID,CanonicalSMILES,IUPACName,INTENSITY,PLEASANTNESS,EDIBLE ,BAKERY ,SWEET ,FRUIT ,FISH,GARLIC ,SPICES ,COLD,SOUR ,BURNT ,ACID ,WARM ,MUSKY ,SWEATY ,AMMONIA/URINOUS,DECAYED,WOOD ,GRASS ,FLOWER ,CHEMICAL 
244,C1=CC=C(C=C1)CO,phenylmethanol,71.45454545454545,45.018181818181816,4.090909090909091,0.9636363636363636,17.509090909090908,10.090909090909092,0.23636363636363636,0.03636363636363636,5.763636363636364,6.8545454545454545,2.2363636363636363,2.690909090909091,8.290909090909091,3.4727272727272727,5.9818181818181815,0.7818181818181819,5.509090909090909,2.4363636363636365,1.490909090909091,0.01818181818181818,6.709090909090909,26.945454545454545
240,C1=CC=C(C=C1)C=O,benzaldehyde,77.41818181818182,61.50909090909091,16.272727272727273,10.50909090909091,20.4,14.563636363636364,0.36363636363636365,0.01818181818181818,4.090909090909091,1.3454545454545455,2.8545454545454545,0.4909090909090909,2.1454545454545455,2.7454545454545456,3.018181818181818,0.10909090909090909,2.090909090909091,0.2,0.16363636363636364,1.5636363636363637,8.0,15.163636363636364
7519,COC1=CC=CC=C1,anisole,73.92727272727272,28.763636363636362,0.09090909090909091,0.07272727272727272,2.3636363636363638,0.9454545454545454,1.3818181818181818,0.9454545454545454,2.6,4.109090909090909,5.054545454545455,3.1272727272727274,11.49090909090909,4.545454545454546,5.527272727272727,3.1818181818181817,8.836363636363636,4.254545454545455,3.1818181818181817,1.9090909090909092,1.8363636363636364,27.21818181818182
7559,COC(=O)CC1=CC=CC=C1,methyl 2-phenylacetate,69.14545454545454,42.89090909090909,3.2181818181818183,0.2545454545454545,11.290909090909091,3.4727272727272727,0.18181818181818182,1.2,3.8181818181818183,7.745454545454545,10.236363636363636,0.8727272727272727,4.363636363636363,5.836363636363636,12.854545454545455,6.927272727272728,7.927272727272728,5.945454545454545,2.272727272727273,3.090909090909091,10.418181818181818,10.50909090909091
7583,C1=CC=C(C=C1)OC2=CC=CC=C2,phenoxybenzene,53.127272727272725,48.10909090909091,4.927272727272728,2.327272727272727,7.0181818181818185,2.3454545454545452,0.41818181818181815,1.4545454545454546,5.763636363636364,5.3090909090909095,2.2,1.5454545454545454,11.2,2.4,1.6545454545454545,1.0545454545454545,5.181818181818182,0.18181818181818182,3.7818181818181817,2.672727272727273,2.4727272727272727,15.072727272727272
7593,C1=CC=C(C=C1)CC(=O)CC2=CC=CC=C2,"1,3-diphenylpropan-2-one",76.7090909090909,32.09090909090909,4.490909090909091,0.509090909090909,4.909090909090909,0.01818181818181818,0.01818181818181818,2.0545454545454547,6.181818181818182,2.909090909090909,8.763636363636364,8.50909090909091,5.290909090909091,6.2727272727272725,11.10909090909091,8.8,8.018181818181818,4.418181818181818,2.5454545454545454,0.8909090909090909,1.8181818181818181,12.963636363636363
60998,CC(C)COC(=O)CC1=CC=CC=C1,2-methylpropyl 2-phenylacetate,47.29090909090909,41.38181818181818,3.4545454545454546,1.509090909090909,8.654545454545454,1.8909090909090909,1.0,1.5818181818181818,1.8181818181818181,1.8909090909090909,6.509090909090909,3.5636363636363635,2.981818181818182,5.581818181818182,5.636363636363637,3.2181818181818183,2.2545454545454544,4.945454545454545,4.127272727272727,2.7818181818181817,7.236363636363636,10.363636363636363
60999,C1=CC=C(C=C1)CC(=O)OCC2=CC=CC=C2,benzyl 2-phenylacetate,46.527272727272724,26.490909090909092,1.8727272727272728,1.5272727272727273,7.890909090909091,0.2545454545454545,1.4363636363636363,2.1454545454545455,2.290909090909091,0.3090909090909091,8.236363636363636,2.018181818181818,4.890909090909091,3.8545454545454545,11.272727272727273,8.127272727272727,6.0,4.4,3.709090909090909,0.8545454545454545,5.1454545454545455,5.527272727272727
7601,C1=CC=C(C=C1)CCOC(=O)CC2=CC=CC=C2,2-phenylethyl 2-phenylacetate,30.945454545454545,38.8,1.290909090909091,0.8,12.381818181818181,4.545454545454546,0.5818181818181818,1.6181818181818182,0.8727272727272727,2.8181818181818183,3.290909090909091,1.8909090909090909,1.981818181818182,4.927272727272728,5.2,2.3636363636363638,2.4363636363636365,0.3090909090909091,1.9636363636363636,2.6545454545454548,6.618181818181818,8.145454545454545
5541,CC(=O)OCC(COC(=O)C)OC(=O)C,"2,3-diacetyloxypropyl acetate",47.29090909090909,27.072727272727274,5.818181818181818,2.6545454545454548,2.090909090909091,1.4727272727272727,1.509090909090909,2.3454545454545452,5.054545454545455,1.2,16.29090909090909,1.6545454545454545,8.054545454545455,4.218181818181818,4.381818181818182,1.9090909090909092,3.090909090909091,0.23636363636363636,0.4727272727272727,0.03636363636363636,0.3090909090909091,4.1454545454545455
7632,CC(C)(CCC1=CC=CC=C1)O,2-methyl-4-phenylbutan-2-ol,29.2,49.07272727272727,2.4545454545454546,0.7090909090909091,14.072727272727272,0.8909090909090909,0.12727272727272726,0.3090909090909091,5.1454545454545455,2.018181818181818,3.3454545454545452,2.0,3.4545454545454546,4.7272727272727275,2.272727272727273,1.1272727272727272,1.690909090909091,1.3272727272727274,4.381818181818182,3.5272727272727273,16.927272727272726,5.363636363636363
7635,CCCCC(CC)COC(=O)C,2-ethylhexyl acetate,38.70909090909091,36.67272727272727,2.272727272727273,1.3454545454545455,5.090909090909091,1.4,1.0727272727272728,1.2181818181818183,3.5636363636363635,1.5818181818181818,4.254545454545455,5.909090909090909,5.109090909090909,4.418181818181818,5.2727272727272725,2.0727272727272728,0.34545454545454546,0.8363636363636363,3.690909090909091,3.272727272727273,3.1636363636363636,14.654545454545454
637758,CCOC(=O)C=CC1=CC=CC=C1,ethyl (E)-3-phenylprop-2-enoate,52.56363636363636,46.8,8.127272727272727,1.7636363636363637,13.945454545454545,14.927272727272728,0.01818181818181818,0.01818181818181818,4.1454545454545455,2.5454545454545454,5.545454545454546,1.7636363636363637,3.8727272727272726,3.0727272727272728,2.090909090909091,2.8727272727272726,2.1636363636363636,3.5636363636363635,0.07272727272727272,1.2181818181818183,5.454545454545454,10.10909090909091
7654,CC(=O)OCCC1=CC=CC=C1,2-phenylethyl acetate,60.92727272727273,53.85454545454545,1.981818181818182,0.2545454545454545,10.50909090909091,3.109090909090909,0.01818181818181818,1.5272727272727273,3.381818181818182,4.781818181818182,5.327272727272727,3.2,3.7454545454545456,4.181818181818182,3.6,2.109090909090909,2.381818181818182,1.5454545454545454,1.018181818181818,1.1272727272727272,13.872727272727273,11.581818181818182
7657,C1=CC=C(C=C1)COCC2=CC=CC=C2,phenylmethoxymethylbenzene,75.74545454545455,67.81818181818181,13.327272727272728,8.10909090909091,29.181818181818183,12.818181818181818,0.01818181818181818,1.1090909090909091,4.872727272727273,2.7818181818181817,2.5272727272727273,0.5272727272727272,3.8,4.6909090909090905,2.3454545454545452,0.7090909090909091,1.8909090909090909,2.309090909090909,3.1636363636363636,0.5272727272727272,9.381818181818181,10.563636363636364
61005,CC(C)C(=O)OCCOC1=CC=CC=C1,2-phenoxyethyl 2-methylpropanoate,52.27272727272727,39.0,2.1636363636363636,0.0,9.290909090909091,0.6,0.0,0.21818181818181817,3.1272727272727274,2.327272727272727,3.6545454545454548,2.2363636363636363,7.890909090909091,3.3454545454545452,5.381818181818182,0.6,5.618181818181818,3.381818181818182,3.2181818181818183,0.9272727272727272,5.418181818181818,17.454545454545453
7695,CC(=O)OCC1=CC=C(C=C1)OC,(4-methoxyphenyl)methyl acetate,51.8,60.92727272727273,6.181818181818182,2.4,21.454545454545453,11.090909090909092,0.01818181818181818,0.36363636363636365,2.981818181818182,3.0727272727272728,4.181818181818182,0.12727272727272726,1.2545454545454546,5.4363636363636365,2.4545454545454546,0.01818181818181818,0.01818181818181818,0.41818181818181815,0.01818181818181818,1.018181818181818,8.418181818181818,10.054545454545455
5315892,C1=CC=C(C=C1)C=CCO,(E)-3-phenylprop-2-en-1-ol,73.0909090909091,45.654545454545456,7.2,8.690909090909091,17.527272727272727,6.9818181818181815,0.0,0.9636363636363636,14.563636363636364,1.290909090909091,8.163636363636364,3.1818181818181817,1.9090909090909092,6.781818181818182,7.636363636363637,4.163636363636364,2.8545454545454545,5.4363636363636365,1.5272727272727273,1.2,6.345454545454546,12.018181818181818
7720,CCCCC(CC)CO,2-ethylhexan-1-ol,78.23636363636363,19.0,3.0,0.01818181818181818,2.690909090909091,1.709090909090909,1.9636363636363636,5.527272727272727,2.3454545454545452,1.490909090909091,12.545454545454545,7.290909090909091,6.836363636363636,3.4727272727272727,9.163636363636364,7.618181818181818,6.418181818181818,6.6909090909090905,0.509090909090909,2.418181818181818,1.0909090909090908,17.472727272727273
7731,CC1=CC=C(C=C1)OC,1-methoxy-4-methylbenzene,66.65454545454546,45.09090909090909,2.4363636363636365,1.0909090909090908,10.8,0.5272727272727272,0.8909090909090909,0.3090909090909091,6.072727272727272,4.0,9.418181818181818,4.072727272727272,3.7818181818181817,1.018181818181818,4.036363636363636,0.7454545454545455,2.109090909090909,3.4909090909090907,1.690909090909091,2.2,3.672727272727273,9.49090909090909
5363233,CCCCCCC=CC(=O)C,(E)-dec-3-en-2-one,59.472727272727276,30.78181818181818,1.490909090909091,0.0,3.1818181818181817,0.2909090909090909,1.1454545454545455,1.509090909090909,4.836363636363636,6.454545454545454,2.418181818181818,10.309090909090909,8.309090909090909,4.0181818181818185,6.654545454545454,2.1636363636363636,5.127272727272727,1.5454545454545454,6.090909090909091,4.054545454545455,1.3454545454545455,13.89090909090909
61523,C1=CC=C(C=C1)CCCCCO,5-phenylpentan-1-ol,48.54545454545455,48.70909090909091,1.4181818181818182,1.8545454545454545,11.236363636363636,6.2,0.7272727272727273,0.4727272727272727,2.672727272727273,1.4,3.1636363636363636,3.672727272727273,4.181818181818182,4.818181818181818,7.3090909090909095,1.9090909090909092,2.2363636363636363,0.09090909090909091,0.6,4.254545454545455,6.127272727272727,9.818181818181818
7749,CCC(=O)OCC,ethyl propanoate,74.30909090909091,39.21818181818182,6.963636363636364,3.3454545454545452,11.672727272727272,6.109090909090909,0.7272727272727273,1.5272727272727273,2.581818181818182,4.545454545454546,7.218181818181818,3.2181818181818183,6.163636363636364,4.072727272727272,7.745454545454545,2.1454545454545455,4.909090909090909,6.381818181818182,0.9090909090909091,1.4727272727272727,2.1818181818181817,18.30909090909091
7761,CCOC(=O)CC(=O)OCC,diethyl propanedioate,57.10909090909091,71.7090909090909,21.054545454545455,6.0181818181818185,31.78181818181818,22.636363636363637,0.01818181818181818,0.01818181818181818,1.1272727272727272,3.1454545454545455,2.8545454545454545,0.4727272727272727,1.7636363636363637,5.418181818181818,1.0727272727272728,0.01818181818181818,0.01818181818181818,1.0,0.01818181818181818,0.9090909090909091,6.963636363636364,3.9454545454545453
7762,CCCC(=O)OCC,ethyl butanoate,77.78181818181818,61.127272727272725,20.87272727272727,8.181818181818182,26.4,19.98181818181818,0.01818181818181818,0.01818181818181818,1.4727272727272727,2.5636363636363635,8.781818181818181,1.3272727272727274,2.3636363636363638,3.8,1.4181818181818182,2.2545454545454544,0.6,4.036363636363636,0.45454545454545453,0.32727272727272727,5.6909090909090905,8.872727272727273
7765,CCOC(C)OCC,"1,1-diethoxyethane",37.163636363636364,32.49090909090909,2.8363636363636364,3.090909090909091,5.090909090909091,1.4181818181818182,0.6181818181818182,1.1818181818181819,1.8363636363636364,2.1636363636363636,1.9090909090909092,3.8,3.0727272727272728,3.8,4.163636363636364,1.0727272727272728,2.6545454545454548,0.6,1.5636363636363637,1.4181818181818182,0.5272727272727272,11.290909090909091
7768,C1CCC(=O)NCC1,azepan-2-one,20.01818181818182,30.12727272727273,0.6,0.8181818181818182,2.909090909090909,0.2909090909090909,0.2727272727272727,0.8727272727272727,0.23636363636363636,5.036363636363636,6.6,2.672727272727273,2.418181818181818,2.0545454545454547,4.509090909090909,1.4545454545454546,2.890909090909091,3.890909090909091,1.9090909090909092,0.8545454545454545,3.8181818181818183,7.3090909090909095
7770,CCCC(=O)OCCC,propyl butanoate,64.72727272727273,42.45454545454545,4.509090909090909,2.036363636363636,13.581818181818182,13.054545454545455,0.8727272727272727,0.12727272727272726,2.1818181818181817,0.21818181818181817,11.672727272727272,3.2545454545454544,2.1636363636363636,4.7272727272727275,7.545454545454546,4.109090909090909,4.2,4.6909090909090905,0.12727272727272726,1.1090909090909091,3.4,6.909090909090909
1549026,CC(=CCCC(=CCOC(=O)C)C)C,"[(2E)-3,7-dimethylocta-2,6-dienyl] acetate",8.581818181818182,28.672727272727272,2.8727272727272726,2.4909090909090907,4.672727272727273,1.3636363636363635,0.34545454545454546,0.4909090909090909,0.2,0.9090909090909091,4.327272727272727,2.109090909090909,0.2909090909090909,2.2181818181818183,2.327272727272727,1.0,1.3636363636363635,1.6,1.981818181818182,0.0,1.0363636363636364,4.745454545454545
61527,CC1=CC(=C(O1)C)C(=O)C,"1-(2,5-dimethylfuran-3-yl)ethanone",60.836363636363636,29.29090909090909,2.6363636363636362,3.1272727272727274,8.10909090909091,0.9636363636363636,0.6181818181818182,1.6363636363636365,3.3636363636363638,2.018181818181818,2.7818181818181817,6.509090909090909,1.6727272727272726,4.4,7.636363636363637,3.327272727272727,5.054545454545455,5.890909090909091,4.672727272727273,2.418181818181818,0.9636363636363636,7.927272727272728
235414,C1CCCCCCCOC(=O)CCCCCC1,oxacyclohexadecan-2-one,53.92727272727273,69.50909090909092,1.2727272727272727,2.5454545454545454,24.563636363636363,3.090909090909091,0.01818181818181818,0.01818181818181818,2.109090909090909,1.309090909090909,0.01818181818181818,0.01818181818181818,0.8,7.945454545454545,2.8363636363636364,0.8,0.5272727272727272,1.1818181818181819,2.109090909090909,2.4,20.454545454545453,9.781818181818181
7792,CC(C)CCCC(C)CCO,"3,7-dimethyloctan-1-ol",73.38181818181818,39.49090909090909,0.0,0.0,9.545454545454545,6.745454545454545,0.0,0.01818181818181818,3.9272727272727272,7.581818181818182,4.4,0.8363636363636363,5.236363636363636,2.1818181818181817,2.7818181818181817,2.018181818181818,5.5636363636363635,3.4363636363636365,3.890909090909091,0.6727272727272727,7.581818181818182,21.09090909090909
637566,CC(=CCCC(=CCO)C)C,"(2E)-3,7-dimethylocta-2,6-dien-1-ol",70.45454545454545,58.09090909090909,3.2545454545454544,1.8363636363636364,13.927272727272728,7.418181818181818,0.0,2.2,6.1454545454545455,3.418181818181818,5.072727272727272,3.690909090909091,3.5636363636363635,2.0545454545454547,7.090909090909091,1.4545454545454546,2.8,1.9454545454545455,5.2727272727272725,6.1454545454545455,6.872727272727273,15.745454545454546
643820,CC(=CCCC(=CCO)C)C,"(2Z)-3,7-dimethylocta-2,6-dien-1-ol",67.21818181818182,58.054545454545455,5.0181818181818185,5.636363636363637,16.945454545454545,8.581818181818182,0.01818181818181818,1.8181818181818181,9.327272727272728,3.8181818181818183,2.581818181818182,2.7818181818181817,5.745454545454545,3.4545454545454546,5.4,0.6363636363636364,2.381818181818182,0.9272727272727272,1.2,3.8727272727272726,6.963636363636364,11.054545454545455
7795,CCCC(=O)OCCC(C)C,3-methylbutyl butanoate,58.8,48.92727272727273,5.4363636363636365,3.418181818181818,25.072727272727274,14.836363636363636,0.7818181818181819,0.2909090909090909,3.418181818181818,3.109090909090909,6.836363636363636,1.3272727272727274,1.6727272727272726,3.8,2.381818181818182,1.5454545454545454,2.5454545454545454,0.8363636363636363,1.1272727272727272,0.41818181818181815,8.254545454545454,9.436363636363636
7797,CCCCCCC(=O)OCC,ethyl heptanoate,64.10909090909091,58.07272727272727,10.127272727272727,3.7818181818181817,25.927272727272726,17.654545454545456,0.01818181818181818,0.03636363636363636,3.4909090909090907,1.8181818181818181,5.181818181818182,0.36363636363636365,3.1818181818181817,3.272727272727273,1.1636363636363636,0.01818181818181818,1.9090909090909092,1.509090909090909,0.2909090909090909,0.8909090909090909,8.781818181818181,8.563636363636364
7799,CCCCCCCC(=O)OCC,ethyl octanoate,51.67272727272727,62.61818181818182,7.763636363636364,0.8181818181818182,23.0,15.672727272727272,1.509090909090909,2.0545454545454547,3.890909090909091,2.309090909090909,3.7818181818181817,0.34545454545454546,1.3818181818181818,4.709090909090909,1.5636363636363637,0.5636363636363636,0.05454545454545454,1.3454545454545455,1.2363636363636363,2.2181818181818183,8.163636363636364,5.0181818181818185
7803,CCCOC(=O)CC,propyl propanoate,68.2,42.0,1.490909090909091,0.09090909090909091,15.163636363636364,3.981818181818182,0.41818181818181815,0.9636363636363636,2.1454545454545455,4.945454545454545,3.581818181818182,2.036363636363636,9.10909090909091,5.8,2.290909090909091,2.381818181818182,4.509090909090909,2.709090909090909,0.9090909090909091,1.4545454545454546,4.490909090909091,28.01818181818182
2879,CC1=CC=C(C=C1)O,4-methylphenol,77.52727272727273,31.727272727272727,0.09090909090909091,0.509090909090909,1.7272727272727273,0.05454545454545454,0.6363636363636364,0.6727272727272727,4.2,6.127272727272727,6.072727272727272,10.10909090909091,7.709090909090909,6.6909090909090905,12.854545454545455,4.927272727272728,9.872727272727273,6.763636363636364,4.763636363636364,0.9636363636363636,2.0727272727272728,18.418181818181818
7820,COC(=O)CCC(=O)OC,dimethyl butanedioate,56.30909090909091,43.72727272727273,9.836363636363636,1.8363636363636364,13.454545454545455,6.163636363636364,0.0,0.5818181818181818,2.4,2.981818181818182,4.181818181818182,2.0727272727272728,6.418181818181818,4.472727272727273,2.8363636363636364,1.981818181818182,4.036363636363636,2.036363636363636,0.2909090909090909,3.0727272727272728,5.163636363636364,20.963636363636365
246728,CCCCCC(=O)CC,octan-3-one,67.14545454545454,49.09090909090909,9.218181818181819,2.2181818181818183,20.472727272727273,13.4,0.01818181818181818,1.8363636363636364,2.5090909090909093,1.2363636363636363,7.909090909090909,1.7636363636363637,4.636363636363637,3.0727272727272728,4.9818181818181815,2.909090909090909,2.672727272727273,2.672727272727273,6.581818181818182,0.9636363636363636,3.727272727272727,12.036363636363637
7824,CCCCCC(=O)OC,methyl hexanoate,67.10909090909091,55.18181818181818,15.290909090909091,2.1454545454545455,26.236363636363638,13.472727272727273,0.5454545454545454,0.5818181818181818,2.2545454545454544,2.090909090909091,9.781818181818181,0.2727272727272727,4.381818181818182,3.8727272727272726,2.4909090909090907,1.0909090909090908,3.4727272727272727,1.2363636363636363,0.12727272727272726,2.5272727272727273,7.127272727272727,9.745454545454546
7826,CCCCCCC(=O)OC,methyl heptanoate,44.21818181818182,49.2,7.6909090909090905,1.981818181818182,18.70909090909091,11.345454545454546,0.0,1.8363636363636364,3.2545454545454544,6.6,5.672727272727273,3.709090909090909,2.8,1.1272727272727272,0.5818181818181818,1.0363636363636364,1.3818181818181818,1.1636363636363636,0.32727272727272727,6.909090909090909,6.636363636363637,7.745454545454545
14104,CC1=CC(=C(C=C1)C(C)C)OC,2-methoxy-4-methyl-1-propan-2-ylbenzene,39.67272727272727,38.18181818181818,1.1818181818181819,0.8181818181818182,1.5636363636363637,0.0,0.0,1.6363636363636365,10.163636363636364,2.0,2.8727272727272726,3.690909090909091,9.018181818181818,4.545454545454546,1.3272727272727274,1.1454545454545455,1.7454545454545454,0.6363636363636364,4.363636363636363,1.3818181818181818,2.1272727272727274,19.10909090909091
7894,CC(C)CCN,3-methylbutan-1-amine,26.618181818181817,28.527272727272727,2.8363636363636364,2.018181818181818,1.0909090909090908,0.07272727272727272,1.4,2.8363636363636364,1.3272727272727274,0.9636363636363636,4.036363636363636,2.0727272727272728,5.072727272727272,2.963636363636364,6.327272727272727,4.345454545454546,1.3272727272727274,2.1818181818181817,0.7272727272727273,0.5818181818181818,1.6545454545454545,8.436363636363636
264,CCCC(=O)O,butanoic acid,86.81818181818181,21.072727272727274,3.2,0.4909090909090909,1.0363636363636364,0.05454545454545454,3.381818181818182,6.745454545454545,3.2181818181818183,1.1454545454545455,18.654545454545456,7.1454545454545455,5.0181818181818185,4.181818181818182,12.363636363636363,12.163636363636364,7.672727272727273,14.836363636363636,2.5090909090909093,0.9818181818181818,0.8363636363636363,10.945454545454545
239,C(CN)C(=O)O,3-aminopropanoic acid,28.654545454545456,37.38181818181818,2.4909090909090907,0.45454545454545453,5.4,1.2545454545454546,1.1636363636363636,1.5818181818181818,2.0727272727272728,3.036363636363636,5.5636363636363635,2.5636363636363635,2.2181818181818183,1.8181818181818181,4.036363636363636,0.5636363636363636,0.14545454545454545,2.2363636363636363,3.5090909090909093,2.0,3.890909090909091,7.072727272727272
7915,CC(C)OC(=O)C,propan-2-yl acetate,23.327272727272728,27.572727272727274,0.9272727272727272,0.12727272727272726,4.954545454545454,1.5272727272727273,0.0,1.1090909090909091,2.890909090909091,4.209090909090909,2.881818181818182,0.8090909090909091,3.6363636363636362,2.0,2.3181818181818183,0.6363636363636364,1.2636363636363637,0.9818181818181818,0.5272727272727272,1.0454545454545454,4.136363636363637,14.60909090909091
7916,CC(=C)OC(=O)C,prop-1-en-2-yl acetate,13.818181818181818,23.87272727272727,2.5636363636363635,1.6727272727272726,3.309090909090909,1.1636363636363636,0.6545454545454545,1.8909090909090909,3.5090909090909093,0.509090909090909,7.181818181818182,0.8181818181818182,0.2545454545454545,2.1636363636363636,4.0181818181818185,0.9454545454545454,0.01818181818181818,1.3818181818181818,0.5636363636363636,0.10909090909090909,1.509090909090909,0.4909090909090909
7921,CC1CCC(=O)O1,5-methyloxolan-2-one,17.636363636363637,33.61818181818182,4.2,5.0,7.709090909090909,0.8181818181818182,0.4909090909090909,1.0,4.254545454545455,1.4545454545454546,0.9454545454545454,0.0,2.381818181818182,3.4363636363636365,2.4,1.9636363636363636,1.1454545454545455,0.9454545454545454,0.32727272727272727,0.9454545454545454,0.5636363636363636,3.5636363636363635
7937,CC1=NC(=CC=C1)C,"2,6-dimethylpyridine",78.05454545454545,29.818181818181817,6.345454545454546,3.0727272727272728,3.3636363636363638,0.7272727272727273,4.054545454545455,1.709090909090909,3.5454545454545454,2.4909090909090907,10.709090909090909,8.10909090909091,13.254545454545454,4.345454545454546,6.363636363636363,3.9272727272727272,8.181818181818182,6.890909090909091,4.527272727272727,1.8545454545454545,1.4545454545454546,24.945454545454545
7967,C1CCC(=O)CC1,cyclohexanone,66.94545454545455,41.27272727272727,2.5454545454545454,0.6272727272727273,8.754545454545454,1.4545454545454546,0.02727272727272727,0.01818181818181818,2.9,7.118181818181818,2.6,2.909090909090909,10.145454545454545,2.6272727272727274,2.390909090909091,2.6272727272727274,7.4363636363636365,1.4545454545454546,0.9454545454545454,0.3090909090909091,1.8909090909090909,25.12727272727273
7969,C1=CC=C(C=C1)S,benzenethiol,44.945454545454545,17.472727272727273,5.036363636363636,2.8363636363636364,1.2363636363636363,0.7818181818181819,5.8,8.472727272727273,9.690909090909091,0.0,6.7272727272727275,5.363636363636363,2.327272727272727,4.763636363636364,7.218181818181818,3.272727272727273,3.8545454545454545,6.527272727272727,0.4,0.0,0.9636363636363636,5.4363636363636365
